Latitude Longitude ArrivingTime LeavingTime AgentID
39.97340153164559 116.33406994683536 2009-07-08,00:48:16 2009-07-08,02:15:51 22
39.97353121052631 116.33411819298244 2009-07-08,02:18:06 2009-07-08,02:52:46 22
39.973490638235255 116.33381601029403 2009-07-08,02:54:56 2009-07-08,04:24:16 22
39.97350756707318 116.33438817682931 2009-07-08,04:24:21 2009-07-08,04:45:31 22
39.97337398639461 116.33371304081638 2009-07-08,04:45:36 2009-07-08,05:28:51 22
39.97332669432311 116.33487902765646 2009-07-08,05:28:56 2009-07-08,10:42:00 22
40.0574265804989 116.40400964172312 2009-07-08,11:40:10 2009-07-08,14:08:05 22
39.967499749999995 116.33434875 2009-05-14,14:49:45 2009-05-14,15:41:37 22
39.93972502941176 116.32282623529413 2009-05-20,14:26:19 2009-05-20,19:43:53 22
39.98037442245988 116.30551229411762 2009-04-29,07:56:47 2009-04-29,08:56:48 22
39.98346299999999 116.29993767647059 2009-04-29,09:04:43 2009-04-29,09:49:01 22
39.98296647297295 116.29885048198197 2009-04-29,09:49:06 2009-04-29,10:09:26 22
39.97345109569891 116.33484558064531 2009-04-29,11:07:33 2009-04-29,13:52:42 22
39.97423899999999 116.332050097561 2009-04-29,13:57:25 2009-04-29,14:17:35 22
39.97344657690113 116.33420607547153 2009-04-10,00:33:37 2009-04-10,04:55:22 22
39.99166845136188 116.33010768093378 2009-04-10,05:11:32 2009-04-10,05:38:17 22
39.95931120202021 116.36291423905732 2009-04-10,06:55:17 2009-04-10,07:21:47 22
39.97339411406841 116.33445503612162 2009-04-10,07:43:57 2009-04-10,09:12:42 22
39.97112320000001 116.33992755000001 2009-04-10,09:16:17 2009-04-10,10:03:12 22
39.984939349206364 116.31979265079366 2009-04-10,13:51:22 2009-04-10,14:24:02 22
39.973441551041645 116.33385380520835 2009-02-17,09:18:13 2009-02-17,10:23:59 22
39.97302512121212 116.33493096969697 2009-02-17,10:50:36 2009-02-17,11:12:04 22
40.0554256351931 116.4066659828326 2009-06-23,07:57:37 2009-06-23,08:27:47 22
39.97340999999997 116.3339466770602 2009-05-13,17:18:25 2009-05-13,18:21:35 22
39.9735000604651 116.33403425581396 2009-05-13,19:01:15 2009-05-13,19:27:10 22
39.97347732951659 116.33420232506374 2009-05-13,19:27:15 2009-05-13,22:43:25 22
39.97344654487178 116.33417046634634 2009-07-16,04:25:57 2009-07-16,05:50:32 22
39.973461850117104 116.33432293911001 2009-07-16,06:28:37 2009-07-16,08:18:17 22
39.97346398847736 116.3340214 2009-07-16,08:19:12 2009-07-16,10:52:02 22
39.97345393096232 116.33376198047446 2009-07-16,11:12:12 2009-07-16,14:21:37 22
39.97344831511578 116.3339453741998 2009-07-16,14:26:02 2009-07-16,23:11:32 22
39.973392188073404 116.33394036009176 2009-07-16,23:24:12 2009-07-17,00:15:57 22
39.97345992610835 116.33401852216747 2009-07-17,00:16:02 2009-07-17,00:46:27 22
39.97343550322581 116.3340818774192 2009-07-17,01:28:57 2009-07-17,01:57:22 22
39.96904052380952 116.30292542857144 2009-04-03,02:10:57 2009-04-03,02:54:23 22
39.90834383606556 116.35124019672128 2009-04-03,03:26:18 2009-04-03,03:50:43 22
39.97289933333334 116.33426593333334 2009-04-03,04:15:23 2009-04-03,08:20:55 22
39.94299430841122 116.31859839252331 2009-04-03,08:30:15 2009-04-03,09:04:00 22
39.97337026433121 116.33440707961799 2009-04-03,10:00:50 2009-04-03,10:38:25 22
39.97339385650226 116.33368874439462 2009-04-03,11:00:55 2009-04-03,11:41:10 22
39.95541840192926 116.31672513183277 2009-02-03,09:09:06 2009-02-03,09:30:17 22
39.9558617039106 116.31638925698329 2009-02-03,09:30:20 2009-02-03,09:54:32 22
39.94861219310345 116.31779965517246 2009-02-03,10:35:00 2009-02-03,10:56:39 22
39.95270788235293 116.31560405882352 2009-02-03,11:03:07 2009-02-03,11:37:03 22
39.95324578071543 116.31769052566085 2009-02-03,11:43:04 2009-02-03,12:57:21 22
39.97338565957441 116.33404520425539 2009-06-29,01:05:05 2009-06-29,02:11:10 22
39.975267586666675 116.32571304 2009-06-29,02:20:40 2009-06-29,02:42:40 22
40.06033868587111 116.18206211522588 2009-06-29,03:44:35 2009-06-29,09:44:25 22
40.061809902222215 116.18343699111118 2009-06-29,09:44:30 2009-06-29,10:30:55 22
40.05921588888889 116.18123081481482 2009-06-29,10:31:00 2009-06-29,10:54:05 22
39.97349363793107 116.33398245916523 2009-06-29,12:13:20 2009-06-29,14:42:31 22
39.97338270567989 116.33435841480203 2009-03-21,03:11:14 2009-03-21,05:32:54 22
39.974315647887316 116.33207833802817 2009-03-21,05:32:59 2009-03-21,05:58:09 22
39.97504683783783 116.33262621621621 2009-03-21,05:58:14 2009-03-21,06:23:19 22
39.971110090909086 116.30347968181815 2009-03-21,06:34:09 2009-03-21,07:15:59 22
39.9641915 116.31698883333333 2009-03-21,07:53:14 2009-03-21,08:52:59 22
39.97072302702702 116.30399727027027 2009-02-06,06:40:14 2009-02-06,09:56:05 22
39.90381765141955 116.32275648895903 2009-02-06,11:09:28 2009-02-06,12:06:44 22
39.94994756097562 116.31511760975614 2009-03-22,06:00:13 2009-03-22,06:43:43 22
39.93667322602738 116.33153079452062 2009-03-22,07:13:29 2009-03-22,08:12:09 22
39.94943682901553 116.31434267227989 2009-03-22,09:21:17 2009-03-22,10:49:47 22
39.95209695973154 116.31381066107394 2009-03-22,11:15:52 2009-03-22,11:50:42 22
39.970393724637695 116.30333030434782 2009-03-22,12:19:27 2009-03-22,13:16:01 22
40.01094493478261 116.45911794565218 2009-03-22,14:31:20 2009-03-22,15:20:55 22
39.963770349056595 116.33962892452831 2009-02-04,04:27:02 2009-02-04,05:52:05 22
39.97066889999999 116.30425963333332 2009-02-04,06:14:34 2009-02-04,10:18:37 22
39.93868476855893 116.33343461135368 2009-02-08,05:11:49 2009-02-08,06:04:00 22
39.94257223076924 116.33062557692307 2009-02-08,06:21:45 2009-02-08,06:42:36 22
39.94287859842522 116.33539871653544 2009-02-08,06:43:19 2009-02-08,07:26:36 22
39.96851975 116.30177975 2009-01-12,05:18:04 2009-01-12,06:02:21 22
39.97080622018349 116.30416244036698 2009-01-12,06:12:13 2009-01-12,12:34:22 22
39.93755068749999 116.35105459375 2009-01-12,12:54:30 2009-01-12,13:22:33 22
39.902793697674426 116.42139031007754 2009-01-12,13:22:34 2009-01-12,14:04:07 22
39.90065330026811 116.42017113136723 2009-01-12,14:04:09 2009-01-12,14:58:38 22
40.02775097608692 116.34611680217395 2009-05-21,04:18:04 2009-05-21,05:14:09 22
40.02773083916085 116.34732479020975 2009-05-21,05:14:14 2009-05-21,08:43:55 22
39.973359543325486 116.33430547039153 2009-04-25,05:34:05 2009-04-25,11:42:55 22
39.97342611388608 116.33433797202792 2009-04-25,11:59:55 2009-04-25,14:06:30 22
39.99145192638034 116.33125158895702 2009-02-11,16:01:32 2009-02-11,18:42:15 22
39.97111533333333 116.3037209047619 2009-02-19,11:11:06 2009-02-19,11:40:26 22
39.97399987499999 116.33349395000012 2009-04-02,10:35:41 2009-04-02,11:10:51 22
39.96735245525292 116.30876984435803 2009-04-02,11:34:26 2009-04-02,12:36:46 22
39.97111647959185 116.30228964285719 2009-02-22,04:13:44 2009-02-22,05:01:37 22
39.918671367194705 116.46557511369981 2009-02-22,05:20:07 2009-02-22,08:12:55 22
39.92462730000001 116.4486703 2009-02-22,08:26:50 2009-02-22,09:09:59 22
39.950232266666674 116.31355985555557 2009-02-22,09:33:12 2009-02-22,11:02:32 22
39.9743419 116.3303511 2009-04-24,14:27:31 2009-04-24,14:57:16 22
39.973649619672116 116.3341848688525 2009-04-13,13:42:38 2009-04-13,14:30:18 22
39.97339183823529 116.33480028676478 2009-04-13,14:30:23 2009-04-13,14:57:33 22
39.97337583432665 116.33416680333715 2009-06-20,02:20:42 2009-06-20,04:17:32 22
39.97433285576923 116.33371511538454 2009-06-20,04:21:27 2009-06-20,04:47:57 22
39.97115607407408 116.30405129629628 2009-06-20,05:00:32 2009-06-20,08:52:22 22
39.95242184939759 116.3169577289156 2009-06-20,09:38:34 2009-06-20,11:56:09 22
39.949780232758634 116.31583878448274 2009-06-20,11:59:54 2009-06-20,12:23:49 22
39.94847442960287 116.31331045848377 2009-06-20,12:26:59 2009-06-20,12:49:39 22
39.9492130586207 116.31440836896556 2009-06-20,12:58:54 2009-06-20,13:35:59 22
39.94872235416664 116.314072171875 2009-06-20,13:57:39 2009-06-20,14:20:34 22
39.94956013636362 116.31460962499999 2009-06-20,14:20:39 2009-06-20,15:25:59 22
39.97484814285715 116.3324112142857 2009-07-06,07:03:06 2009-07-06,07:23:56 22
39.970971590163934 116.3015744262295 2009-07-06,07:46:56 2009-07-06,08:35:51 22
39.97359418765436 116.33368836049375 2009-07-06,08:35:56 2009-07-06,10:52:36 22
40.05805598156678 116.40395065437771 2009-07-06,11:49:06 2009-07-06,12:50:41 22
39.97345209145433 116.33415283208383 2009-04-22,02:39:05 2009-04-22,05:17:40 22
39.97346913617026 116.33393210354615 2009-04-22,05:17:45 2009-04-22,07:38:55 22
39.973551881578985 116.33393489473684 2009-04-22,08:34:50 2009-04-22,09:05:05 22
39.973370610638284 116.33354534468056 2009-04-22,09:06:35 2009-04-22,10:25:35 22
39.97346188425926 116.33392678240737 2009-04-22,10:25:50 2009-04-22,15:09:44 22
39.97491662745097 116.33236713725488 2009-04-22,15:09:59 2009-04-22,15:31:54 22
39.9777152631579 116.30373084210528 2009-05-06,00:01:52 2009-05-06,00:46:22 22
39.973428569259966 116.33408267931688 2009-05-06,00:46:27 2009-05-06,02:08:37 22
39.97078352808986 116.30233747191008 2009-05-06,02:58:37 2009-05-06,03:24:12 22
39.987522800623054 116.32730033956376 2009-05-06,03:49:35 2009-05-06,04:34:52 22
39.9735048390942 116.33406891775931 2009-05-06,05:06:52 2009-05-06,06:58:07 22
39.97345851728468 116.33405960779395 2009-05-06,07:16:47 2009-05-06,10:56:02 22
40.07470875000002 116.3481690163044 2009-05-06,12:53:36 2009-05-06,13:18:17 22
39.9702950078125 116.30276717968749 2009-05-06,14:37:42 2009-05-06,14:59:23 22
39.97511146580646 116.33147909419337 2009-03-08,08:36:28 2009-03-08,10:14:07 22
39.973465831578935 116.33403348070182 2009-03-20,12:12:32 2009-03-20,17:57:07 22
39.97642633070865 116.36449589763782 2009-07-23,01:51:10 2009-07-23,02:33:07 22
39.932271114893645 116.47134600851064 2009-07-23,03:44:47 2009-07-23,04:49:17 22
39.93582500793651 116.468277281746 2009-07-23,05:02:17 2009-07-23,05:31:32 22
39.932693379204906 116.44923520183484 2009-07-23,05:56:07 2009-07-23,07:05:47 22
39.93427179999999 116.45037744999999 2009-07-23,07:14:32 2009-07-23,08:05:12 22
39.973667767123295 116.33400284109587 2009-07-23,08:05:17 2009-07-23,08:45:27 22
39.973631761341224 116.33451596252452 2009-07-23,08:51:12 2009-07-23,09:40:22 22
39.97337571475048 116.3345697798264 2009-07-23,10:04:52 2009-07-23,11:47:37 22
39.973442328813576 116.33406609491533 2009-07-23,11:47:42 2009-07-23,12:21:32 22
40.058245681818185 116.18066431818183 2009-06-30,01:43:59 2009-06-30,02:09:44 22
40.0595735865273 116.18064292566753 2009-06-30,02:09:49 2009-06-30,06:47:34 22
39.97346889340102 116.3351171928933 2009-06-30,08:42:18 2009-06-30,09:15:13 22
39.973458099750616 116.334586107232 2009-06-30,09:47:53 2009-06-30,10:26:38 22
39.951137991666634 116.31194657916669 2009-06-30,11:01:35 2009-06-30,11:27:31 22
39.97077421212123 116.30482222727267 2009-06-30,11:34:31 2009-06-30,12:15:01 22
40.05789907492793 116.40422726032668 2009-06-30,13:07:11 2009-06-30,15:09:51 22
40.058760144186074 116.40544960930234 2009-06-30,15:23:06 2009-06-30,15:53:36 22
39.97234373333334 116.30070806666662 2009-06-09,23:28:37 2009-06-09,23:57:52 22
39.97343255902695 116.33406191472459 2009-06-10,00:06:57 2009-06-10,08:40:32 22
39.9734245540541 116.33387123902044 2009-06-10,10:24:32 2009-06-10,12:45:42 22
39.97367210573476 116.33383917383522 2009-06-10,13:10:12 2009-06-10,14:10:17 22
39.94802720945946 116.30334677702709 2009-05-02,04:55:55 2009-05-02,05:25:25 22
39.81979844191344 116.28174055353078 2009-05-02,06:30:00 2009-05-02,07:29:00 22
39.819696527720694 116.28169265639954 2009-05-02,09:49:03 2009-05-02,13:30:13 22
39.81987674440303 116.28170740485074 2009-05-03,04:28:43 2009-05-03,05:18:58 22
39.997087817456865 116.29143948383626 2009-03-11,00:57:36 2009-03-11,01:38:25 25
39.987388475 116.30287792500002 2009-04-27,08:14:20 2009-04-27,08:45:55 25
39.92734351428572 116.42123099999996 2009-05-05,10:09:43 2009-05-05,11:09:32 25
31.22876780986549 121.48720014484306 2009-01-15,09:44:51 2009-01-15,10:37:09 25
39.986777691764686 116.30270392000001 2009-06-03,03:37:35 2009-06-03,04:02:14 25
39.98652725555555 116.29967755 2009-01-05,04:25:28 2009-01-05,05:05:47 25
39.96885708181818 116.3573542 2008-12-24,05:24:14 2008-12-24,06:40:33 25
38.874953234042536 121.55401466028364 2009-06-08,01:04:09 2009-06-08,01:26:20 25
38.824147468076916 121.26013767596145 2009-06-08,02:54:01 2009-06-08,03:43:29 25
38.82382651724137 121.2589888468965 2009-06-08,03:43:31 2009-06-08,04:03:57 25
38.80865254576806 121.26021789404373 2009-06-08,04:25:01 2009-06-08,04:49:57 25
38.80327740854703 121.2536878837607 2009-06-08,05:14:19 2009-06-08,05:37:36 25
18.259528306470585 109.49134754882355 2009-02-13,10:58:17 2009-02-13,11:31:49 25
40.07935741191137 116.58803233213294 2009-02-08,00:03:56 2009-02-08,00:59:41 25
34.515899399999995 115.47705553333333 2009-02-08,01:27:44 2009-02-08,04:21:41 25
39.986826534999985 116.30260483666663 2008-12-23,03:32:21 2008-12-23,04:17:22 25
31.229359030693058 121.45490784686467 2009-01-15,06:05:03 2009-01-15,06:39:43 25
38.88293466693333 121.58144276559999 2009-06-09,12:43:29 2009-06-09,13:29:00 25
39.986290152631575 116.30154181578949 2009-07-07,09:23:30 2009-07-07,10:05:10 25
39.98755278907849 116.30321438259391 2009-07-07,10:05:12 2009-07-07,11:04:47 25
39.98272078015876 116.30968967222229 2009-05-20,11:59:32 2009-05-20,12:29:59 25
39.99668322522795 116.29200933039515 2009-03-20,01:44:22 2009-03-20,02:13:30 25
39.88221495 116.32789575000001 2009-05-20,03:25:45 2009-05-20,03:53:22 25
39.99685136818184 116.29197045346318 2009-05-06,02:47:53 2009-05-06,03:28:43 25
39.99856780382775 116.31840118253587 2008-12-25,05:59:48 2008-12-25,06:20:27 25
39.94719591361255 116.40176673717278 2009-04-28,08:44:50 2009-04-28,09:34:16 25
39.98293733278688 116.35530389890712 2009-03-18,09:40:31 2009-03-18,10:01:15 25
39.976029808333344 116.33196840833334 2009-07-06,04:47:14 2009-07-06,05:12:29 25
39.988617200843876 116.30665803586498 2009-06-29,01:33:47 2009-06-29,02:29:00 25
39.9799333755814 116.31043889302327 2009-05-31,10:15:20 2009-05-31,10:36:59 25
39.98733825233912 116.30272178216376 2009-01-07,00:10:20 2009-01-07,01:22:11 25
39.986599678222255 116.3032778693333 2009-01-10,10:06:35 2009-01-10,10:57:06 25
39.98828704932435 116.30139497837838 2009-01-05,02:19:17 2009-01-05,02:39:44 25
20.01005006172839 110.35424169506173 2009-02-09,01:18:03 2009-02-09,01:40:17 25
19.99727613387097 110.32584269274199 2009-02-09,01:49:15 2009-02-09,02:25:11 25
18.22403445350877 109.51728759824562 2009-02-09,07:17:35 2009-02-09,08:04:47 25
31.589912983333335 120.30828051666667 2009-01-20,02:42:16 2009-01-20,03:11:18 25
31.592497667169802 120.30730733396227 2009-02-05,00:14:58 2009-02-05,06:34:09 25
31.594138474999998 120.3073582625 2009-02-05,06:34:11 2009-02-05,11:54:36 25
39.948499389610404 116.40381177142854 2009-06-16,09:38:36 2009-06-16,10:19:24 25
39.98724281401271 116.30169310891715 2009-06-16,10:59:44 2009-06-16,11:35:11 25
39.91476707665199 116.31417538325991 2009-04-02,07:04:48 2009-04-02,07:27:24 25
31.575772734684694 120.29534772027026 2009-01-18,06:08:41 2009-01-18,06:30:25 25
39.98612783333333 116.30497766451616 2009-04-12,10:56:17 2009-04-12,11:17:46 25
40.077993332258075 116.58949948924727 2009-05-02,23:52:27 2009-05-03,01:00:27 25
37.109048300000005 118.18009326666667 2009-05-03,01:17:10 2009-05-03,03:50:41 25
39.92685365483871 116.49790059354842 2009-06-22,09:41:43 2009-06-22,11:41:34 25
39.99375915 116.3345141 2009-06-20,10:46:30 2009-06-20,11:19:59 25
39.98784234852943 116.30421524044118 2009-06-28,10:13:36 2009-06-28,10:38:01 25
39.99351636441952 116.30217864569286 2009-06-28,11:10:31 2009-06-28,11:40:27 25
39.991401484142365 116.30120522783173 2009-06-28,11:40:29 2009-06-28,12:14:22 25
39.96714908301887 116.39464385471696 2009-06-06,01:29:29 2009-06-06,01:52:58 25
39.946119233076935 116.40214311 2009-05-22,04:29:17 2009-05-22,04:57:20 25
39.99662723705177 116.2922909019919 2009-04-24,04:24:16 2009-04-24,04:46:42 25
39.944779209375 116.40170233298608 2009-05-26,04:49:33 2009-05-26,05:12:54 25
39.926750049999995 116.42187421875002 2009-04-13,09:32:35 2009-04-13,10:21:58 25
31.569070950704226 120.30360765821592 2009-01-22,06:04:51 2009-01-22,06:28:00 25
31.576776310084036 120.29695165294113 2009-01-22,06:48:40 2009-01-22,07:25:19 25
39.99134564809161 116.31793496946565 2009-04-28,11:22:29 2009-04-28,12:03:24 25
18.233837183516478 109.65232185439565 2009-02-14,01:10:35 2009-02-14,04:24:04 25
18.276786066079286 109.72387759030833 2009-02-14,04:47:12 2009-02-14,05:10:40 25
18.313357384959343 109.75630035365843 2009-02-14,05:29:33 2009-02-14,06:21:57 25
18.314509690489917 109.75640510518734 2009-02-14,06:21:59 2009-02-14,07:09:27 25
18.31323164134615 109.75517917916666 2009-02-14,07:09:29 2009-02-14,09:04:37 25
18.277384887113396 109.72315569690716 2009-02-14,09:45:40 2009-02-14,10:15:57 25
39.98743995405407 116.30225140540539 2009-01-10,09:32:50 2009-01-10,09:54:15 25
39.90352435573772 116.41967910109284 2009-07-08,10:11:15 2009-07-08,10:35:34 25
39.94792953636361 116.40311479870134 2009-06-21,09:41:30 2009-06-21,10:02:21 25
31.252560697000003 121.44993976699996 2009-05-17,12:00:00 2009-05-17,12:21:22 25
18.223391560396045 109.52187989752485 2009-02-13,06:39:29 2009-02-13,07:01:48 25
39.991255120253186 116.31677169367092 2009-04-15,11:47:06 2009-04-15,12:23:50 25
40.056017976056324 116.60696451690137 2008-12-29,01:18:14 2008-12-29,02:05:43 25
22.644078624539866 114.02870325644174 2008-12-29,06:24:55 2008-12-29,12:00:00 25
31.56795528164144 120.30369414643637 2009-01-14,06:44:26 2009-01-14,07:17:47 25
31.57435975999999 120.30425814967741 2009-01-14,07:30:25 2009-01-14,07:55:38 25
31.20349773177779 121.46650666533333 2009-05-05,01:42:18 2009-05-05,02:02:37 25
31.197330500000003 121.35608880000001 2009-05-05,02:57:11 2009-05-05,03:25:34 25
31.195649968656728 121.3407334328358 2009-05-05,03:25:36 2009-05-05,04:06:33 25
40.07493128 116.5890731 2009-05-05,06:31:40 2009-05-05,06:54:06 25
39.9826116 116.48656575 2009-05-05,06:57:07 2009-05-05,07:17:10 25
31.24122207780269 121.4918348499999 2009-01-16,04:12:36 2009-01-16,04:34:40 25
31.240876426256946 121.49538871284912 2009-01-16,04:43:00 2009-01-16,05:30:56 25
31.24145880000002 121.49553350857143 2009-01-16,05:46:58 2009-01-16,06:14:44 25
31.234304764814812 121.47144675555555 2009-01-16,07:52:11 2009-01-16,08:15:14 25
40.32054434160364 116.32140819500768 2009-04-05,06:15:36 2009-04-05,07:45:47 25
39.993415532692296 116.30530168221155 2009-03-09,01:05:10 2009-03-09,01:31:44 25
39.986980076119394 116.30256663208957 2009-04-19,08:45:09 2009-04-19,09:07:35 25
39.984749951171885 116.29971230820317 2009-04-19,09:07:37 2009-04-19,09:32:13 25
31.586083156024085 120.36654829939758 2009-01-18,03:44:05 2009-01-18,04:14:13 25
39.99108914105263 116.3056410305263 2009-06-22,00:17:36 2009-06-22,01:51:29 25
39.9912591 116.31066495 2009-06-22,01:55:08 2009-06-22,02:45:39 25
18.240227359999988 109.50399120493508 2009-02-10,08:48:25 2009-02-10,10:32:27 25
18.25848007114093 109.4993838691275 2009-02-10,10:32:29 2009-02-10,12:15:12 25
18.251440522155715 109.5006330404192 2009-02-10,12:15:14 2009-02-10,13:11:30 25
18.243428299999998 109.48441324999999 2009-02-10,13:33:51 2009-02-10,13:56:18 25
31.252051323529404 121.4509264117647 2009-05-16,11:22:46 2009-05-16,11:56:36 25
39.905791865 116.165768695 2008-12-27,03:19:45 2008-12-27,03:42:44 25
39.98714480404862 116.30193918947366 2009-02-18,09:04:00 2009-02-18,09:34:18 25
39.98848248248586 116.30944972429381 2008-12-26,09:30:16 2008-12-26,09:53:22 25
39.98221147272727 116.3104736818182 2009-04-26,05:19:49 2009-04-26,05:58:15 25
40.36039789669064 116.6116683405037 2009-04-18,01:46:47 2009-04-18,06:54:00 25
39.98578997682119 116.30492044635761 2009-04-18,08:26:05 2009-04-18,08:48:07 25
39.94772459849247 116.36924161256283 2009-04-30,11:35:23 2009-04-30,11:58:49 25
40.077417733333334 116.19403436666668 2009-03-21,23:16:51 2009-03-21,23:37:30 25
39.992008328000004 116.32234406119997 2009-04-24,11:52:44 2009-04-24,12:16:53 25
31.2256364 121.49375849999998 2009-05-04,11:41:12 2009-05-04,12:07:26 25
39.99691767905987 116.29179899529916 2009-03-22,03:47:35 2009-03-22,04:11:34 25
22.2351766 112.3397455 2009-02-08,06:35:07 2009-02-08,07:32:51 25
19.939305227272733 110.46030970000002 2009-02-08,07:39:23 2009-02-08,08:09:02 25
18.24070195871079 109.50345764268287 2009-02-12,12:31:08 2009-02-12,13:06:31 25
31.694026269629664 120.39944513481485 2009-01-28,04:20:13 2009-01-28,04:42:16 25
39.987583858588536 116.30308819001336 2009-03-22,07:32:39 2009-03-22,09:16:24 25
31.59163536507936 120.29105076666664 2009-05-18,10:43:57 2009-05-18,11:08:19 25
40.094361649999996 116.21942995 2009-05-02,08:37:32 2009-05-02,09:51:03 25
18.259754096511628 109.49173615348836 2009-02-11,01:50:45 2009-02-11,02:16:18 25
18.296895508333332 109.33634731666666 2009-02-11,02:43:32 2009-02-11,03:10:17 25
18.30615469627329 109.14996785838508 2009-02-11,03:45:41 2009-02-11,04:34:54 25
18.299567262264176 109.15229447710702 2009-02-11,04:54:00 2009-02-11,05:51:17 25
18.305835534399993 109.14956017560002 2009-02-11,05:51:19 2009-02-11,06:25:35 25
18.29743514549549 109.34224817477472 2009-02-11,07:34:58 2009-02-11,08:01:59 25
18.299369203174596 109.33970028835975 2009-02-11,08:08:38 2009-02-11,08:51:00 25
18.29528510918368 109.34667858469386 2009-02-11,09:30:20 2009-02-11,09:52:47 25
18.239903177848095 109.50409956139244 2009-02-11,10:51:01 2009-02-11,11:58:55 25
18.259664135151507 109.49961891515152 2009-02-11,12:14:45 2009-02-11,13:30:04 25
39.99792655983609 116.30885186598366 2009-04-25,09:00:43 2009-04-25,09:26:30 25
39.9804716434555 116.34786181465968 2009-04-25,10:16:41 2009-04-25,10:57:16 25
39.939047423595504 116.34612142134827 2009-04-25,11:10:30 2009-04-25,11:58:34 25
40.050893028205095 116.29241248333335 2009-04-30,09:13:27 2009-04-30,09:37:24 25
18.254575506756762 109.51162981891893 2009-02-09,12:13:31 2009-02-09,13:01:19 25
18.250524724390257 109.50078533750009 2009-02-09,13:10:40 2009-02-09,13:42:37 25
18.225307144545457 109.51883580818188 2009-02-09,13:53:45 2009-02-09,14:14:13 25
31.221294213924047 121.42031286810123 2009-05-04,03:56:09 2009-05-04,04:18:25 25
31.221064866810373 121.42197439913802 2009-05-04,04:18:27 2009-05-04,04:39:11 25
31.23228178367347 121.45795350612244 2009-05-04,05:34:50 2009-05-04,05:56:28 25
31.229557196694213 121.47614436005503 2009-05-04,07:14:27 2009-05-04,07:46:27 25
39.90084787017543 116.40984570526317 2009-01-10,07:43:31 2009-01-10,08:33:51 25
18.26915766666666 109.4844859407407 2009-02-10,04:32:59 2009-02-10,04:59:03 25
22.5379448625418 113.97108357558533 2008-12-30,03:03:42 2008-12-30,05:29:29 25
22.536074523124988 113.9692602096876 2008-12-30,05:39:29 2008-12-30,06:13:14 25
22.539124439384626 113.969397216 2008-12-30,06:53:57 2008-12-30,07:46:01 25
31.228072741118424 121.41289232203951 2009-01-15,03:45:59 2009-01-15,04:36:05 25
31.588983085185184 120.3006738962963 2009-05-19,12:28:39 2009-05-19,13:14:15 25
39.996882133472795 116.29196213807533 2009-01-03,02:42:12 2009-01-03,03:16:01 25
31.578678814170043 120.29484364655868 2009-02-03,05:55:04 2009-02-03,06:26:20 25
39.99249801256545 116.29952891413619 2009-07-05,09:44:21 2009-07-05,10:06:59 25
39.990672450000005 116.30877476999999 2009-05-26,08:43:28 2009-05-26,09:16:58 25
39.986554774814806 116.30136564814818 2009-05-29,10:09:49 2009-05-29,11:07:08 25
39.98658070530609 116.29976565142853 2009-05-29,11:07:10 2009-05-29,11:49:29 25
39.996974768773235 116.29166202676576 2009-04-06,02:29:01 2009-04-06,02:59:07 25
31.423129108502028 120.09893274595132 2009-01-14,04:08:15 2009-01-14,04:32:02 25
38.8814645 121.5487852576923 2009-06-10,02:33:00 2009-06-10,02:53:24 25
38.91141283797911 121.6289518069687 2009-06-10,03:27:48 2009-06-10,04:48:45 25
38.911076323880586 121.62943108184076 2009-06-10,04:48:47 2009-06-10,08:27:17 25
38.94396311 121.6074026 2009-06-10,08:41:42 2009-06-10,09:04:03 25
39.99086198641976 116.30657759629631 2009-07-07,07:29:17 2009-07-07,08:01:45 25
31.231919372820528 121.45767251794864 2009-05-16,06:45:34 2009-05-16,07:12:31 25
31.230489258333332 121.45194134166668 2009-05-16,08:00:48 2009-05-16,08:28:09 25
31.22909848068182 121.44936601761368 2009-05-16,08:28:11 2009-05-16,09:10:15 25
31.57323079861112 120.297788325 2009-01-13,02:20:43 2009-01-13,02:49:33 25
31.578564453260878 120.29641836304347 2009-01-13,02:49:35 2009-01-13,03:23:02 25
31.5687800721973 120.30333728475325 2009-01-13,03:54:16 2009-01-13,04:48:21 25
30.547046968493152 114.29711189817348 2009-05-14,04:35:37 2009-05-14,04:56:19 25
30.5271232875 114.32813475 2009-05-14,08:00:00 2009-05-14,08:24:28 25
39.9919638197183 116.30511882056348 2008-12-22,07:30:56 2008-12-22,08:04:43 25
19.99766825 110.30049075 2009-02-15,06:02:55 2009-02-15,06:32:12 25
30.774769035433085 114.20519535433073 2009-02-15,09:33:07 2009-02-15,09:53:39 25
40.08091713518519 116.58732144814813 2009-02-15,12:43:38 2009-02-15,13:24:01 25
39.97325115277778 116.3646327611111 2009-04-09,01:13:32 2009-04-09,01:49:58 25
39.99169360799999 116.30552436986665 2009-04-09,05:24:46 2009-04-09,05:45:42 25
30.774936250000014 114.20496436063829 2009-05-15,03:42:29 2009-05-15,04:19:04 25
31.15992395074628 121.80021039402992 2009-05-15,05:44:20 2009-05-15,08:57:23 25
31.23238698877552 121.45785627346936 2009-05-15,09:15:43 2009-05-15,09:49:52 25
31.236595468911922 121.47082892746116 2009-05-15,10:39:20 2009-05-15,11:05:23 25
31.234616128742516 121.44314609461075 2009-05-15,11:53:57 2009-05-15,12:36:04 25
39.98631579313724 116.29933574509806 2009-07-08,03:32:01 2009-07-08,04:10:51 25
39.98663564310345 116.30185421293103 2009-07-08,04:10:53 2009-07-08,04:39:51 25
